session,user,stage,start,end,side,filename,moving_hand,held_out_user,held_out_stage,split,generalization
2022-04-07-1649318400-faa8b-cv-emg-pose-train@2,29ddab35d7,HookEmHornsOKScissors,1649399391.1333334,1649399469.7666667,left,2022-04-07-1649318400-faa8b-cv-emg-pose-train@2-recording-12_left,both,True,True,val,user_stage
2022-04-07-1649318400-faa8b-cv-emg-pose-train@2,29ddab35d7,HookEmHornsOKScissors,1649399391.1333334,1649399469.7666667,right,2022-04-07-1649318400-faa8b-cv-emg-pose-train@2-recording-12_right,both,True,True,val,user_stage
2022-04-07-1649318400-faa8b-cv-emg-pose-train@2,29ddab35d7,TwoHandedFreeStyle,1649399551.95,1649399798.5666666,left,2022-04-07-1649318400-faa8b-cv-emg-pose-train@2-recording-14_left,both,True,False,val,user
2022-04-07-1649318400-faa8b-cv-emg-pose-train@2,29ddab35d7,TwoHandedFreeStyle,1649399551.95,1649399798.5666666,right,2022-04-07-1649318400-faa8b-cv-emg-pose-train@2-recording-14_right,both,True,False,val,user
2022-04-07-1649318400-faa8b-cv-emg-pose-train@2,29ddab35d7,unconstrained,1649399851.6666667,1649399917.05,left,2022-04-07-1649318400-faa8b-cv-emg-pose-train@2-recording-15_left,right,True,False,val,user
2022-04-07-1649318400-faa8b-cv-emg-pose-train@2,29ddab35d7,OneHandedFreeStyle,1649399851.6666667,1649399917.05,right,2022-04-07-1649318400-faa8b-cv-emg-pose-train@2-recording-15_right,right,True,False,val,user
2022-04-07-1649318400-faa8b-cv-emg-pose-train@2,29ddab35d7,OneHandedFreeStyle,1649399943.2333333,1649400008.65,left,2022-04-07-1649318400-faa8b-cv-emg-pose-train@2-recording-16_left,left,True,False,val,user
2022-04-07-1649318400-faa8b-cv-emg-pose-train@2,29ddab35d7,unconstrained,1649399943.2333333,1649400008.65,right,2022-04-07-1649318400-faa8b-cv-emg-pose-train@2-recording-16_right,left,True,False,val,user
2022-04-07-1649318400-faa8b-cv-emg-pose-train@2,29ddab35d7,CountingUpDownFaceSideAway,1649398483.3833334,1649398547.5166667,left,2022-04-07-1649318400-faa8b-cv-emg-pose-train@2-recording-2_left,both,True,True,val,user_stage
2022-04-07-1649318400-faa8b-cv-emg-pose-train@2,29ddab35d7,CountingUpDownFaceSideAway,1649398483.3833334,1649398547.5166667,right,2022-04-07-1649318400-faa8b-cv-emg-pose-train@2-recording-2_right,both,True,True,val,user_stage
2022-04-07-1649318400-faa8b-cv-emg-pose-train@2,29ddab35d7,ThumbsSwipesWholeHand,1649398583.0666666,1649398653.3833334,left,2022-04-07-1649318400-faa8b-cv-emg-pose-train@2-recording-3_left,both,True,False,val,user
2022-04-07-1649318400-faa8b-cv-emg-pose-train@2,29ddab35d7,ThumbsSwipesWholeHand,1649398583.0666666,1649398653.3833334,right,2022-04-07-1649318400-faa8b-cv-emg-pose-train@2-recording-3_right,both,True,False,val,user
2022-04-07-1649318400-faa8b-cv-emg-pose-train@2,29ddab35d7,FingerWigglingSpreading,1649398683.4833333,1649398755.5,left,2022-04-07-1649318400-faa8b-cv-emg-pose-train@2-recording-4_left,both,True,False,val,user
2022-04-07-1649318400-faa8b-cv-emg-pose-train@2,29ddab35d7,FingerWigglingSpreading,1649398683.4833333,1649398755.5,right,2022-04-07-1649318400-faa8b-cv-emg-pose-train@2-recording-4_right,both,True,False,val,user
2022-04-07-1649318400-faa8b-cv-emg-pose-train@2,29ddab35d7,FingerAbductionSeries,1649398792.5833333,1649398871.3833334,left,2022-04-07-1649318400-faa8b-cv-emg-pose-train@2-recording-5_left,both,True,False,val,user
2022-04-07-1649318400-faa8b-cv-emg-pose-train@2,29ddab35d7,FingerAbductionSeries,1649398792.5833333,1649398871.3833334,right,2022-04-07-1649318400-faa8b-cv-emg-pose-train@2-recording-5_right,both,True,False,val,user
2022-04-07-1649318400-faa8b-cv-emg-pose-train@2,29ddab35d7,FingerPinchesSingleFingerPinchesMultiple,1649398903.75,1649398983.25,left,2022-04-07-1649318400-faa8b-cv-emg-pose-train@2-recording-6_left,both,True,False,val,user
2022-04-07-1649318400-faa8b-cv-emg-pose-train@2,29ddab35d7,FingerPinchesSingleFingerPinchesMultiple,1649398903.75,1649398983.25,right,2022-04-07-1649318400-faa8b-cv-emg-pose-train@2-recording-6_right,both,True,False,val,user
2022-04-07-1649318400-faa8b-cv-emg-pose-train@2,29ddab35d7,FingerFreeform,1649399011.2,1649399077.0666666,left,2022-04-07-1649318400-faa8b-cv-emg-pose-train@2-recording-7_left,both,True,True,val,user_stage
2022-04-07-1649318400-faa8b-cv-emg-pose-train@2,29ddab35d7,FingerFreeform,1649399011.2,1649399077.0666666,right,2022-04-07-1649318400-faa8b-cv-emg-pose-train@2-recording-7_right,both,True,True,val,user_stage
2022-04-07-1649318400-faa8b-cv-emg-pose-train@2,29ddab35d7,IndividualFingerPointingSnap,1649399097.0,1649399106.4666667,left,2022-04-07-1649318400-faa8b-cv-emg-pose-train@2-recording-8_left,both,True,False,val,user
2022-04-07-1649318400-faa8b-cv-emg-pose-train@2,29ddab35d7,IndividualFingerPointingSnap,1649399097.0,1649399106.4666667,right,2022-04-07-1649318400-faa8b-cv-emg-pose-train@2-recording-8_right,both,True,False,val,user
2022-04-07-1649318400-faa8b-cv-emg-pose-train@2,29ddab35d7,IndividualFingerPointingSnap,1649399129.6166666,1649399192.5166667,left,2022-04-07-1649318400-faa8b-cv-emg-pose-train@2-recording-9_left,both,True,False,val,user
2022-04-07-1649318400-faa8b-cv-emg-pose-train@2,29ddab35d7,IndividualFingerPointingSnap,1649399129.6166666,1649399192.5166667,right,2022-04-07-1649318400-faa8b-cv-emg-pose-train@2-recording-9_right,both,True,False,val,user
2022-04-12-1649750400-19a77-cv-emg-pose-demonstration@2,4c4bfe28ea,TwoHandedFreeStyle,1649749898.45,1649749965.1833334,left,2022-04-12-1649750400-19a77-cv-emg-pose-demonstration@2-recording-1_left,both,False,False,train,none
2022-04-12-1649750400-19a77-cv-emg-pose-demonstration@2,4c4bfe28ea,TwoHandedFreeStyle,1649749898.45,1649749965.1833334,right,2022-04-12-1649750400-19a77-cv-emg-pose-demonstration@2-recording-1_right,both,False,False,train,none
2022-04-12-1649750400-19a77-cv-emg-pose-demonstration@2,4c4bfe28ea,unconstrained,1649750616.9333334,1649750668.1666667,left,2022-04-12-1649750400-19a77-cv-emg-pose-demonstration@2-recording-10_left,right,False,False,train,none
2022-04-12-1649750400-19a77-cv-emg-pose-demonstration@2,4c4bfe28ea,PokePinchCloseFar,1649750616.9333334,1649750668.1666667,right,2022-04-12-1649750400-19a77-cv-emg-pose-demonstration@2-recording-10_right,right,False,False,train,none
2022-04-12-1649750400-19a77-cv-emg-pose-demonstration@2,4c4bfe28ea,GraspPunchCloseFar,1649750688.2,1649750734.95,left,2022-04-12-1649750400-19a77-cv-emg-pose-demonstration@2-recording-11_left,left,False,False,train,none
2022-04-12-1649750400-19a77-cv-emg-pose-demonstration@2,4c4bfe28ea,unconstrained,1649750688.2,1649750734.95,right,2022-04-12-1649750400-19a77-cv-emg-pose-demonstration@2-recording-11_right,left,False,False,train,none
2022-04-12-1649750400-19a77-cv-emg-pose-demonstration@2,4c4bfe28ea,unconstrained,1649750746.6333334,1649750794.4,left,2022-04-12-1649750400-19a77-cv-emg-pose-demonstration@2-recording-12_left,right,False,False,train,none
2022-04-12-1649750400-19a77-cv-emg-pose-demonstration@2,4c4bfe28ea,GraspPunchCloseFar,1649750746.6333334,1649750794.4,right,2022-04-12-1649750400-19a77-cv-emg-pose-demonstration@2-recording-12_right,right,False,False,train,none
2022-04-12-1649750400-19a77-cv-emg-pose-demonstration@2,4c4bfe28ea,PokeDrawPinchRotateclosefar,1649750811.8166666,1649750821.2,left,2022-04-12-1649750400-19a77-cv-emg-pose-demonstration@2-recording-13_left,left,False,False,train,none
2022-04-12-1649750400-19a77-cv-emg-pose-demonstration@2,4c4bfe28ea,unconstrained,1649750811.8166666,1649750821.2,right,2022-04-12-1649750400-19a77-cv-emg-pose-demonstration@2-recording-13_right,left,False,False,train,none
2022-04-12-1649750400-19a77-cv-emg-pose-demonstration@2,4c4bfe28ea,PokeDrawPinchRotateclosefar,1649750906.2333333,1649750955.0833333,left,2022-04-12-1649750400-19a77-cv-emg-pose-demonstration@2-recording-14_left,left,False,False,train,none
2022-04-12-1649750400-19a77-cv-emg-pose-demonstration@2,4c4bfe28ea,unconstrained,1649750906.2333333,1649750955.0833333,right,2022-04-12-1649750400-19a77-cv-emg-pose-demonstration@2-recording-14_right,left,False,False,train,none
2022-04-12-1649750400-19a77-cv-emg-pose-demonstration@2,4c4bfe28ea,unconstrained,1649750967.6666667,1649750969.8333333,left,2022-04-12-1649750400-19a77-cv-emg-pose-demonstration@2-recording-15_left,right,False,False,train,none
2022-04-12-1649750400-19a77-cv-emg-pose-demonstration@2,4c4bfe28ea,PokeDrawPinchRotateclosefar,1649750967.6666667,1649750969.8333333,right,2022-04-12-1649750400-19a77-cv-emg-pose-demonstration@2-recording-15_right,right,False,False,train,none
2022-04-12-1649750400-19a77-cv-emg-pose-demonstration@2,4c4bfe28ea,unconstrained,1649750997.3333333,1649751045.7333333,left,2022-04-12-1649750400-19a77-cv-emg-pose-demonstration@2-recording-16_left,right,False,False,train,none
2022-04-12-1649750400-19a77-cv-emg-pose-demonstration@2,4c4bfe28ea,PokeDrawPinchRotateclosefar,1649750997.3333333,1649751045.7333333,right,2022-04-12-1649750400-19a77-cv-emg-pose-demonstration@2-recording-16_right,right,False,False,train,none
2022-04-12-1649750400-19a77-cv-emg-pose-demonstration@2,4c4bfe28ea,unconstrained,1649751097.8,1649751145.6166666,left,2022-04-12-1649750400-19a77-cv-emg-pose-demonstration@2-recording-17_left,right,False,False,train,none
2022-04-12-1649750400-19a77-cv-emg-pose-demonstration@2,4c4bfe28ea,AllFingerPinchesThumbSwipeThumbRotate,1649751097.8,1649751145.6166666,right,2022-04-12-1649750400-19a77-cv-emg-pose-demonstration@2-recording-17_right,right,False,False,train,none
2022-04-12-1649750400-19a77-cv-emg-pose-demonstration@2,4c4bfe28ea,unconstrained,1649751162.55,1649751223.8666666,left,2022-04-12-1649750400-19a77-cv-emg-pose-demonstration@2-recording-18_left,right,False,False,train,none
2022-04-12-1649750400-19a77-cv-emg-pose-demonstration@2,4c4bfe28ea,CountingUpDownFingerWigglingSpreading,1649751162.55,1649751223.8666666,right,2022-04-12-1649750400-19a77-cv-emg-pose-demonstration@2-recording-18_right,right,False,True,test,stage
2022-04-12-1649750400-19a77-cv-emg-pose-demonstration@2,4c4bfe28ea,unconstrained,1649751257.5166667,1649751305.65,left,2022-04-12-1649750400-19a77-cv-emg-pose-demonstration@2-recording-19_left,right,False,False,train,none
2022-04-12-1649750400-19a77-cv-emg-pose-demonstration@2,4c4bfe28ea,OneHandedFreeStyle,1649751257.5166667,1649751305.65,right,2022-04-12-1649750400-19a77-cv-emg-pose-demonstration@2-recording-19_right,right,False,False,train,none
2022-04-12-1649750400-19a77-cv-emg-pose-demonstration@2,4c4bfe28ea,IndexPinchesMiddlePinchesThumbswipes,1649749999.0166667,1649750046.3666666,left,2022-04-12-1649750400-19a77-cv-emg-pose-demonstration@2-recording-2_left,left,False,False,train,none
2022-04-12-1649750400-19a77-cv-emg-pose-demonstration@2,4c4bfe28ea,unconstrained,1649749999.0166667,1649750046.3666666,right,2022-04-12-1649750400-19a77-cv-emg-pose-demonstration@2-recording-2_right,left,False,False,train,none
2022-04-12-1649750400-19a77-cv-emg-pose-demonstration@2,4c4bfe28ea,FingerTouchPalmClapmrburns,1649751321.75,1649751403.1666667,left,2022-04-12-1649750400-19a77-cv-emg-pose-demonstration@2-recording-20_left,both,False,False,train,none
2022-04-12-1649750400-19a77-cv-emg-pose-demonstration@2,4c4bfe28ea,FingerTouchPalmClapmrburns,1649751321.75,1649751403.1666667,right,2022-04-12-1649750400-19a77-cv-emg-pose-demonstration@2-recording-20_right,both,False,False,train,none
2022-04-12-1649750400-19a77-cv-emg-pose-demonstration@2,4c4bfe28ea,unconstrained,1649750058.45,1649750120.15,left,2022-04-12-1649750400-19a77-cv-emg-pose-demonstration@2-recording-3_left,right,False,False,train,none
2022-04-12-1649750400-19a77-cv-emg-pose-demonstration@2,4c4bfe28ea,IndexPinchesMiddlePinchesThumbswipes,1649750058.45,1649750120.15,right,2022-04-12-1649750400-19a77-cv-emg-pose-demonstration@2-recording-3_right,right,False,False,train,none
2022-04-12-1649750400-19a77-cv-emg-pose-demonstration@2,4c4bfe28ea,DoorknobFingerGraspFistGrab,1649750162.5333333,1649750225.3166666,left,2022-04-12-1649750400-19a77-cv-emg-pose-demonstration@2-recording-4_left,left,False,False,train,none
2022-04-12-1649750400-19a77-cv-emg-pose-demonstration@2,4c4bfe28ea,unconstrained,1649750162.5333333,1649750225.3166666,right,2022-04-12-1649750400-19a77-cv-emg-pose-demonstration@2-recording-4_right,left,False,False,train,none
2022-04-12-1649750400-19a77-cv-emg-pose-demonstration@2,4c4bfe28ea,unconstrained,1649750235.3666666,1649750287.4,left,2022-04-12-1649750400-19a77-cv-emg-pose-demonstration@2-recording-5_left,right,False,False,train,none
2022-04-12-1649750400-19a77-cv-emg-pose-demonstration@2,4c4bfe28ea,DoorknobFingerGraspFistGrab,1649750235.3666666,1649750287.4,right,2022-04-12-1649750400-19a77-cv-emg-pose-demonstration@2-recording-5_right,right,False,False,train,none
2022-04-12-1649750400-19a77-cv-emg-pose-demonstration@2,4c4bfe28ea,FastPongFronthandBackhandThrowing,1649750329.3333333,1649750375.7333333,left,2022-04-12-1649750400-19a77-cv-emg-pose-demonstration@2-recording-6_left,left,False,False,train,none
2022-04-12-1649750400-19a77-cv-emg-pose-demonstration@2,4c4bfe28ea,unconstrained,1649750329.3333333,1649750375.7333333,right,2022-04-12-1649750400-19a77-cv-emg-pose-demonstration@2-recording-6_right,left,False,False,train,none
2022-04-12-1649750400-19a77-cv-emg-pose-demonstration@2,4c4bfe28ea,unconstrained,1649750384.0,1649750432.0666666,left,2022-04-12-1649750400-19a77-cv-emg-pose-demonstration@2-recording-7_left,right,False,False,train,none
2022-04-12-1649750400-19a77-cv-emg-pose-demonstration@2,4c4bfe28ea,FastPongFronthandBackhandThrowing,1649750384.0,1649750432.0666666,right,2022-04-12-1649750400-19a77-cv-emg-pose-demonstration@2-recording-7_right,right,False,False,train,none
2022-04-12-1649750400-19a77-cv-emg-pose-demonstration@2,4c4bfe28ea,HandDeskSeparateClaspedChest,1649750448.5,1649750522.15,left,2022-04-12-1649750400-19a77-cv-emg-pose-demonstration@2-recording-8_left,both,False,False,train,none
2022-04-12-1649750400-19a77-cv-emg-pose-demonstration@2,4c4bfe28ea,HandDeskSeparateClaspedChest,1649750448.5,1649750522.15,right,2022-04-12-1649750400-19a77-cv-emg-pose-demonstration@2-recording-8_right,both,False,False,train,none
2022-04-12-1649750400-19a77-cv-emg-pose-demonstration@2,4c4bfe28ea,PokePinchCloseFar,1649750558.0333333,1649750604.6333334,left,2022-04-12-1649750400-19a77-cv-emg-pose-demonstration@2-recording-9_left,left,False,False,train,none
2022-04-12-1649750400-19a77-cv-emg-pose-demonstration@2,4c4bfe28ea,unconstrained,1649750558.0333333,1649750604.6333334,right,2022-04-12-1649750400-19a77-cv-emg-pose-demonstration@2-recording-9_right,left,False,False,train,none
2022-04-12-1649750400-2f899-cv-emg-pose-train@2,4c4bfe28ea,ThumbsUpDownThumbRotationsCWCCWP,1649747788.9333334,1649747851.2833333,left,2022-04-12-1649750400-2f899-cv-emg-pose-train@2-recording-1_left,both,False,False,train,none
2022-04-12-1649750400-2f899-cv-emg-pose-train@2,4c4bfe28ea,ThumbsUpDownThumbRotationsCWCCWP,1649747788.9333334,1649747851.2833333,right,2022-04-12-1649750400-2f899-cv-emg-pose-train@2-recording-1_right,both,False,False,train,none
2022-04-12-1649750400-2f899-cv-emg-pose-train@2,4c4bfe28ea,HandClawGraspFlicks,1649748635.3833334,1649748700.6666667,left,2022-04-12-1649750400-2f899-cv-emg-pose-train@2-recording-10_left,both,False,False,train,none
2022-04-12-1649750400-2f899-cv-emg-pose-train@2,4c4bfe28ea,HandClawGraspFlicks,1649748635.3833334,1649748700.6666667,right,2022-04-12-1649750400-2f899-cv-emg-pose-train@2-recording-10_right,both,False,False,train,none
2022-04-12-1649750400-2f899-cv-emg-pose-train@2,4c4bfe28ea,ShakaVulcanPeace,1649748945.3,1649749045.8666666,left,2022-04-12-1649750400-2f899-cv-emg-pose-train@2-recording-11_left,both,False,True,test,stage
2022-04-12-1649750400-2f899-cv-emg-pose-train@2,4c4bfe28ea,ShakaVulcanPeace,1649748945.3,1649749045.8666666,right,2022-04-12-1649750400-2f899-cv-emg-pose-train@2-recording-11_right,both,False,True,test,stage
2022-04-12-1649750400-2f899-cv-emg-pose-train@2,4c4bfe28ea,HookEmHornsOKScissors,1649749070.1666667,1649749171.4333334,left,2022-04-12-1649750400-2f899-cv-emg-pose-train@2-recording-12_left,both,False,True,test,stage
2022-04-12-1649750400-2f899-cv-emg-pose-train@2,4c4bfe28ea,HookEmHornsOKScissors,1649749070.1666667,1649749171.4333334,right,2022-04-12-1649750400-2f899-cv-emg-pose-train@2-recording-12_right,both,False,True,test,stage
2022-04-12-1649750400-2f899-cv-emg-pose-train@2,4c4bfe28ea,TwoHandedFreeStyle,1649749193.3666666,1649749438.3833334,left,2022-04-12-1649750400-2f899-cv-emg-pose-train@2-recording-13_left,both,False,False,train,none
2022-04-12-1649750400-2f899-cv-emg-pose-train@2,4c4bfe28ea,TwoHandedFreeStyle,1649749193.3666666,1649749438.3833334,right,2022-04-12-1649750400-2f899-cv-emg-pose-train@2-recording-13_right,both,False,False,train,none
2022-04-12-1649750400-2f899-cv-emg-pose-train@2,4c4bfe28ea,OneHandedFreeStyle,1649749476.4,1649749538.3166666,left,2022-04-12-1649750400-2f899-cv-emg-pose-train@2-recording-14_left,left,False,False,train,none
2022-04-12-1649750400-2f899-cv-emg-pose-train@2,4c4bfe28ea,unconstrained,1649749476.4,1649749538.3166666,right,2022-04-12-1649750400-2f899-cv-emg-pose-train@2-recording-14_right,left,False,False,train,none
2022-04-12-1649750400-2f899-cv-emg-pose-train@2,4c4bfe28ea,unconstrained,1649749555.4166667,1649749628.8166666,left,2022-04-12-1649750400-2f899-cv-emg-pose-train@2-recording-15_left,right,False,False,train,none
2022-04-12-1649750400-2f899-cv-emg-pose-train@2,4c4bfe28ea,OneHandedFreeStyle,1649749555.4166667,1649749628.8166666,right,2022-04-12-1649750400-2f899-cv-emg-pose-train@2-recording-15_right,right,False,False,train,none
2022-04-12-1649750400-2f899-cv-emg-pose-train@2,4c4bfe28ea,CountingUpDownFaceSideAway,1649747911.25,1649747974.1333334,left,2022-04-12-1649750400-2f899-cv-emg-pose-train@2-recording-2_left,both,False,True,test,stage
2022-04-12-1649750400-2f899-cv-emg-pose-train@2,4c4bfe28ea,CountingUpDownFaceSideAway,1649747911.25,1649747974.1333334,right,2022-04-12-1649750400-2f899-cv-emg-pose-train@2-recording-2_right,both,False,True,test,stage
2022-04-12-1649750400-2f899-cv-emg-pose-train@2,4c4bfe28ea,ThumbsSwipesWholeHand,1649747995.3666666,1649748058.2,left,2022-04-12-1649750400-2f899-cv-emg-pose-train@2-recording-3_left,both,False,False,train,none
2022-04-12-1649750400-2f899-cv-emg-pose-train@2,4c4bfe28ea,ThumbsSwipesWholeHand,1649747995.3666666,1649748058.2,right,2022-04-12-1649750400-2f899-cv-emg-pose-train@2-recording-3_right,both,False,False,train,none
2022-04-12-1649750400-2f899-cv-emg-pose-train@2,4c4bfe28ea,FingerWigglingSpreading,1649748089.7166667,1649748151.8666666,left,2022-04-12-1649750400-2f899-cv-emg-pose-train@2-recording-4_left,both,False,False,train,none
2022-04-12-1649750400-2f899-cv-emg-pose-train@2,4c4bfe28ea,FingerWigglingSpreading,1649748089.7166667,1649748151.8666666,right,2022-04-12-1649750400-2f899-cv-emg-pose-train@2-recording-4_right,both,False,False,train,none
2022-04-12-1649750400-2f899-cv-emg-pose-train@2,4c4bfe28ea,FingerAbductionSeries,1649748192.05,1649748263.55,left,2022-04-12-1649750400-2f899-cv-emg-pose-train@2-recording-5_left,both,False,False,train,none
